id,class
144349,Horizontal box
61564,Donut
131163,Horizontal box
106806,Scatter
152966,Horizontal box
119123,Scatter
152213,Vertical box
61605,Donut
90644,Scatter
115065,Scatter
28140,Stacked vertical bar
157563,Vertical box
18992,Stacked vertical bar
109099,Scatter
66803,Donut
163772,Line
77884,Donut
95358,Scatter
91386,Scatter
123826,Vertical box
181826,Line
121590,Vertical box
184191,Line
165382,Line
131949,Horizontal box
180312,Line
166896,Line
198888,Line
165598,Line
43190,Horizontal box
159595,Horizontal box
113526,Scatter
104412,Scatter
198491,Line
23422,Stacked vertical bar
119636,Scatter
163309,Line
38859,Stacked vertical bar
125989,Vertical box
106435,Scatter
31043,Stacked horizontal bar
198892,Line
80089,Scatter
21522,Stacked vertical bar
176289,Line
19963,Stacked horizontal bar
52651,Pie
56798,Stacked horizontal bar
415,Grouped horizontal bar
22714,Stacked horizontal bar
57839,Pie
55176,Line
97370,Scatter
127317,Horizontal box
28919,Stacked vertical bar
181513,Line
23341,Stacked vertical bar
163356,Line
166593,Line
29079,Stacked vertical bar
82750,Scatter
102615,Scatter
148591,Horizontal box
77754,Donut
55975,Horizontal box
49962,Stacked vertical bar
35199,Stacked horizontal bar
172089,Line
57206,Horizontal box
90030,Scatter
67248,Donut
113862,Scatter
73665,Donut
20416,Stacked vertical bar
124329,Vertical box
192174,Line
176080,Line
190267,Line
124863,Vertical box
108731,Scatter
91083,Scatter
37504,Stacked vertical bar
187790,Line
73660,Donut
86126,Scatter
49642,Pie
87592,Scatter
153543,Horizontal box
60288,Donut
89746,Scatter
44488,Stacked vertical bar
131886,Horizontal box
131756,Horizontal box
92914,Scatter
37159,Stacked horizontal bar
155856,Vertical box
104264,Scatter
179989,Line
100443,Scatter
65479,Donut
165668,Line
127691,Vertical box
63639,Donut
124535,Vertical box
111655,Scatter
92219,Scatter
126485,Horizontal box
102837,Scatter
106756,Scatter
84716,Scatter
32683,Stacked vertical bar
166266,Line
132889,Horizontal box
60238,Donut
190039,Line
32829,Stacked vertical bar
94125,Scatter
119114,Scatter
127150,Vertical box
119073,Scatter
31864,Stacked horizontal bar
125337,Vertical box
93448,Scatter
47926,Vertical box
93687,Scatter
195219,Line
185981,Line
120113,Horizontal box
123474,Horizontal box
87327,Scatter
61431,Donut
184146,Line
144383,Horizontal box
162856,Line
82959,Scatter
38929,Stacked vertical bar
145809,Vertical box
129863,Horizontal box
151861,Vertical box
51684,Stacked vertical bar
142435,Vertical box
180465,Line
197360,Line
126719,Vertical box
174700,Line
151158,Horizontal box
79121,Donut
22930,Stacked vertical bar
16786,Stacked vertical bar
199268,Line
174905,Line
64428,Donut
107040,Scatter
124960,Vertical box
61279,Donut
132483,Horizontal box
63826,Donut
54190,Line
37626,Stacked horizontal bar
133643,Horizontal box
115456,Scatter
27323,Stacked horizontal bar
157883,Vertical box
90298,Scatter
145443,Vertical box
11585,Grouped horizontal bar
170808,Line
88140,Scatter
159934,Horizontal box
103386,Scatter
180606,Line
68139,Donut
86376,Scatter
71107,Donut
20131,Stacked horizontal bar
153754,Vertical box
183423,Line
10836,Grouped horizontal bar
35790,Stacked horizontal bar
107998,Scatter
64535,Donut
75957,Donut
127873,Vertical box
17391,Stacked horizontal bar
176757,Line
53400,Grouped horizontal bar
12370,Grouped horizontal bar
169078,Line
109821,Scatter
107062,Scatter
162442,Line
140394,Vertical box
70995,Donut
43840,Donut
169401,Line
10633,Grouped horizontal bar
185412,Line
188162,Line
71090,Donut
142241,Vertical box
121355,Horizontal box
130191,Horizontal box
142373,Horizontal box
73440,Donut
183361,Line
108343,Scatter
844,Grouped vertical bar
143121,Vertical box
129814,Horizontal box
50889,Pie
97483,Scatter
142612,Vertical box
150967,Horizontal box
174552,Line
74154,Donut
73075,Donut
71202,Donut
37382,Stacked vertical bar
79235,Donut
177424,Line
21020,Stacked horizontal bar
143246,Horizontal box
12139,Grouped horizontal bar
180895,Line
4815,Grouped vertical bar
112345,Scatter
146432,Vertical box
102507,Scatter
49505,Stacked vertical bar
20799,Stacked vertical bar
151490,Vertical box
53092,Pie
159106,Vertical box
107404,Scatter
55078,Scatter
131411,Vertical box
124312,Horizontal box
158881,Horizontal box
90941,Scatter
49804,Stacked horizontal bar
98794,Scatter
197439,Line
58809,Line
121974,Vertical box
91817,Scatter
169975,Line
192460,Line
107379,Scatter
165038,Line
9258,Grouped vertical bar
74289,Donut
151569,Vertical box
71624,Donut
142599,Horizontal box
182756,Line
79327,Donut
29719,Stacked horizontal bar
176272,Line
150445,Horizontal box
46893,Donut
100449,Scatter
193157,Line
65266,Donut
137201,Horizontal box
179944,Line
23870,Stacked horizontal bar
138966,Vertical box
145902,Horizontal box
197277,Line
75262,Donut
191985,Line
117398,Scatter
195572,Line
139130,Vertical box
146716,Vertical box
112600,Scatter
64604,Donut
14387,Grouped vertical bar
68840,Donut
151012,Vertical box
75397,Donut
101493,Scatter
194647,Line
69658,Donut
76422,Donut
123130,Vertical box
787,Grouped horizontal bar
69872,Donut
130322,Horizontal box
95920,Scatter
39880,Stacked vertical bar
188073,Line
129983,Vertical box
170300,Line
16608,Stacked horizontal bar
61496,Donut
5306,Grouped horizontal bar
174077,Line
137601,Vertical box
138584,Horizontal box
27092,Stacked vertical bar
59740,Scatter
20064,Stacked horizontal bar
131065,Vertical box
92406,Scatter
127352,Vertical box
167972,Line
81492,Scatter
120887,Vertical box
150795,Horizontal box
36168,Stacked vertical bar
179068,Line
131011,Horizontal box
79022,Donut
22740,Stacked horizontal bar
109451,Scatter
9427,Grouped vertical bar
5713,Grouped horizontal bar
68900,Donut
7383,Grouped horizontal bar
133101,Horizontal box
163640,Line
135829,Horizontal box
55194,Pie
24690,Stacked vertical bar
60896,Donut
173542,Line
101080,Scatter
113783,Scatter
62231,Donut
25427,Stacked vertical bar
155166,Vertical box
31413,Stacked horizontal bar
27985,Stacked vertical bar
35629,Stacked horizontal bar
145039,Horizontal box
49811,Grouped vertical bar
111218,Scatter
76481,Donut
93800,Scatter
101123,Scatter
169370,Line
130716,Vertical box
881,Grouped vertical bar
47793,Horizontal box
147608,Vertical box
124719,Vertical box
121656,Vertical box
39435,Stacked horizontal bar
70202,Donut
100977,Scatter
2751,Grouped vertical bar
84640,Scatter
154082,Horizontal box
125962,Horizontal box
57099,Pie
70642,Donut
31700,Stacked vertical bar
135410,Vertical box
94180,Scatter
94447,Scatter
185733,Line
71060,Donut
135022,Vertical box
136224,Horizontal box
87288,Scatter
79136,Donut
173687,Line
115224,Scatter
40733,Pie
38526,Stacked vertical bar
20349,Stacked horizontal bar
71597,Donut
109826,Scatter
151968,Horizontal box
86763,Scatter
182706,Line
45858,Donut
107231,Scatter
147102,Vertical box
158918,Vertical box
163882,Line
55632,Pie
4377,Grouped horizontal bar
105751,Scatter
199150,Line
144560,Vertical box
13507,Grouped horizontal bar
40333,Donut
104658,Scatter
36654,Stacked horizontal bar
104535,Scatter
6540,Grouped vertical bar
107813,Scatter
177017,Line
172728,Line
108097,Scatter
110397,Scatter
62328,Donut
140815,Vertical box
62017,Donut
29905,Stacked horizontal bar
19495,Stacked vertical bar
60705,Donut
149754,Horizontal box
114270,Scatter
171472,Line
42727,Pie
169865,Line
3622,Grouped horizontal bar
158615,Vertical box
191138,Line
94443,Scatter
12342,Grouped vertical bar
173773,Line
148817,Vertical box
109065,Scatter
141492,Vertical box
54878,Pie
12544,Grouped vertical bar
73506,Donut
64616,Donut
71184,Donut
135005,Horizontal box
193151,Line
76912,Donut
108643,Scatter
61798,Donut
17498,Stacked vertical bar
5585,Grouped horizontal bar
29783,Stacked horizontal bar
1058,Grouped horizontal bar
52595,Scatter
197445,Line
59966,Pie
135096,Horizontal box
168998,Line
45170,Scatter
124462,Horizontal box
190879,Line
185657,Line
166656,Line
24371,Stacked horizontal bar
140158,Horizontal box
8433,Grouped vertical bar
19825,Stacked horizontal bar
59696,Pie
79904,Donut
38037,Stacked vertical bar
186163,Line
194165,Line
137301,Horizontal box
51077,Scatter
90685,Scatter
143925,Vertical box
37672,Stacked vertical bar
59169,Pie
109225,Scatter
79814,Donut
50260,Stacked horizontal bar
93759,Scatter
145442,Vertical box
119388,Scatter
54541,Pie
134002,Horizontal box
197115,Line
76006,Donut
65796,Donut
149900,Vertical box
84213,Scatter
105593,Scatter
49036,Line
73531,Donut
116329,Scatter
169009,Line
85567,Scatter
99870,Scatter
155371,Vertical box
138642,Vertical box
106847,Scatter
60109,Donut
189599,Line
30776,Stacked vertical bar
34930,Stacked vertical bar
36362,Stacked horizontal bar
28933,Stacked vertical bar
199324,Line
126510,Horizontal box
4173,Grouped horizontal bar
18161,Stacked horizontal bar
175377,Line
11649,Grouped vertical bar
164906,Line
76272,Donut
92666,Scatter
33214,Stacked horizontal bar
160374,Line
187083,Line
70871,Donut
81707,Scatter
165193,Line
52259,Stacked horizontal bar
125615,Vertical box
170987,Line
71982,Donut
30199,Stacked horizontal bar
129190,Vertical box
107981,Scatter
120891,Horizontal box
101936,Scatter
51883,Horizontal box
9395,Grouped horizontal bar
105923,Scatter
115541,Scatter
184106,Line
108391,Scatter
88736,Scatter
31435,Stacked horizontal bar
96948,Scatter
69540,Donut
68658,Donut
7033,Grouped horizontal bar
193336,Line
13452,Grouped vertical bar
157837,Horizontal box
119799,Scatter
99219,Scatter
170081,Line
148307,Horizontal box
197284,Line
165705,Line
50563,Pie
18089,Stacked horizontal bar
10584,Grouped vertical bar
144988,Horizontal box
41006,Stacked vertical bar
97339,Scatter
195147,Line
183337,Line
133940,Horizontal box
11520,Grouped vertical bar
165337,Line
21659,Stacked vertical bar
11196,Grouped vertical bar
27816,Stacked horizontal bar
150246,Horizontal box
116687,Scatter
87025,Scatter
90555,Scatter
133095,Vertical box
79704,Donut
159073,Horizontal box
43420,Pie
158413,Horizontal box
62881,Donut
198219,Line
7490,Grouped horizontal bar
46226,Donut
191334,Line
71632,Donut
136736,Horizontal box
95564,Scatter
189636,Line
81508,Scatter
153343,Horizontal box
198696,Line
1325,Grouped horizontal bar
42183,Pie
94672,Scatter
116403,Scatter
15559,Stacked horizontal bar
35881,Stacked vertical bar
130009,Vertical box
22837,Stacked vertical bar
80553,Scatter
118439,Scatter
13640,Grouped horizontal bar
171782,Line
104951,Scatter
195811,Line
179581,Line
42800,Pie
93543,Scatter
77911,Donut
93343,Scatter
183932,Line
110224,Scatter
51078,Stacked horizontal bar
33983,Stacked horizontal bar
11699,Grouped horizontal bar
45448,Pie
169692,Line
16370,Stacked horizontal bar
105083,Scatter
59827,Pie
111114,Scatter
26726,Stacked vertical bar
119338,Scatter
5508,Grouped vertical bar
6254,Grouped horizontal bar
90081,Scatter
49751,Line
180583,Line
38748,Stacked vertical bar
81144,Scatter
142843,Horizontal box
38515,Stacked horizontal bar
68983,Donut
160123,Line
43163,Stacked vertical bar
176373,Line
125801,Horizontal box
66770,Donut
82097,Scatter
149943,Vertical box
104524,Scatter
29133,Stacked vertical bar
31908,Stacked vertical bar
166127,Line
128353,Vertical box
15237,Stacked vertical bar
155079,Horizontal box
130194,Horizontal box
34459,Stacked vertical bar
184155,Line
124870,Horizontal box
33063,Stacked vertical bar
13602,Grouped vertical bar
142259,Horizontal box
152382,Horizontal box
33035,Stacked horizontal bar
30754,Stacked horizontal bar
199551,Line
102752,Scatter
163838,Line
75108,Donut
149267,Vertical box
23708,Stacked horizontal bar
36605,Stacked vertical bar
169076,Line
195739,Line
172300,Line
90233,Scatter
61998,Donut
153713,Horizontal box
193184,Line
80884,Scatter
95204,Scatter
113598,Scatter
183754,Line
81424,Scatter
76211,Donut
176918,Line
186063,Line
66162,Donut
109423,Scatter
166675,Line
164232,Line
124152,Horizontal box
41731,Grouped vertical bar
188470,Line
166983,Line
165605,Line
70431,Donut
28821,Stacked horizontal bar
39745,Stacked horizontal bar
191728,Line
43051,Vertical box
93442,Scatter
60992,Donut
95556,Scatter
56116,Scatter
172431,Line
13673,Grouped vertical bar
33276,Stacked vertical bar
103552,Scatter
154978,Horizontal box
2579,Grouped vertical bar
55419,Pie
197879,Line
94061,Scatter
60861,Donut
53593,Grouped vertical bar
78772,Donut
51474,Grouped vertical bar
69040,Donut
153125,Horizontal box
62806,Donut
175464,Line
92138,Scatter
37173,Stacked horizontal bar
149332,Vertical box
36047,Stacked horizontal bar
2307,Grouped horizontal bar
131058,Vertical box
90625,Scatter
122276,Vertical box
84576,Scatter
60915,Donut
54562,Stacked horizontal bar
174931,Line
121215,Vertical box
172702,Line
179466,Line
50656,Stacked vertical bar
139633,Vertical box
184983,Line
14936,Grouped horizontal bar
181220,Line
132686,Vertical box
30043,Stacked horizontal bar
131624,Horizontal box
80219,Scatter
89482,Scatter
148571,Vertical box
188489,Line
71410,Donut
73537,Donut
38163,Stacked horizontal bar
78533,Donut
34309,Stacked horizontal bar
98209,Scatter
59670,Scatter
12848,Grouped horizontal bar
108403,Scatter
142075,Vertical box
8603,Grouped horizontal bar
2966,Grouped vertical bar
25449,Stacked vertical bar
196257,Line
191870,Line
166371,Line
137378,Horizontal box
83596,Scatter
7882,Grouped horizontal bar
130594,Horizontal box
26971,Stacked vertical bar
27350,Stacked vertical bar
158143,Vertical box
49738,Pie
179138,Line
143307,Horizontal box
179773,Line
154418,Vertical box
174296,Line
46307,Grouped horizontal bar
83313,Scatter
111110,Scatter
54624,Line
190938,Line
160864,Line
17854,Stacked vertical bar
84652,Scatter
15046,Stacked horizontal bar
11066,Grouped horizontal bar
51089,Scatter
188837,Line
38817,Stacked horizontal bar
10905,Grouped vertical bar
23906,Stacked horizontal bar
17825,Stacked vertical bar
77066,Donut
145652,Vertical box
105686,Scatter
64845,Donut
50601,Grouped horizontal bar
39112,Stacked horizontal bar
163875,Line
79909,Donut
72517,Donut
146150,Vertical box
39941,Stacked horizontal bar
11195,Grouped vertical bar
164988,Line
157494,Horizontal box
130703,Horizontal box
191099,Line
172795,Line
45585,Vertical box
67374,Donut
28261,Stacked horizontal bar
197434,Line
121845,Vertical box
17284,Stacked vertical bar
102308,Scatter
175955,Line
128493,Horizontal box
188439,Line
83407,Scatter
38468,Stacked vertical bar
102536,Scatter
142215,Vertical box
129220,Vertical box
11766,Grouped vertical bar
130405,Horizontal box
79752,Donut
73555,Donut
44277,Pie
148499,Vertical box
13545,Grouped horizontal bar
158607,Horizontal box
186904,Line
1608,Grouped vertical bar
179074,Line
191248,Line
151605,Vertical box
189977,Line
100108,Scatter
42233,Pie
188045,Line
56727,Grouped vertical bar
191599,Line
9993,Grouped vertical bar
23126,Stacked horizontal bar
20764,Stacked horizontal bar
148123,Vertical box
31076,Stacked vertical bar
129457,Vertical box
154344,Vertical box
45040,Vertical box
26195,Stacked vertical bar
25068,Stacked horizontal bar
112167,Scatter
55397,Pie
88471,Scatter
29188,Stacked vertical bar
183776,Line
48863,Pie
113011,Scatter
